,Unnamed: 0,comments,rating
244,244,hiệu năng tuyệt vời luôn,Cực kì hài lòng
245,245,sách được bao rất kỹ và đẹp  sách vẫn còn mới,Cực kì hài lòng
246,246,hàng đúng mẫu   hình shop bán hàng uy tín có tâm lắm   chất lượng sản phẩm ok lắm   tai nghe rất êm tai   tai giá rẻ mà em ngon   mọi người nên mua sử dụng thử  ,Cực kì hài lòng
247,247,sản phẩm đẹp  chuẩn hãng  wifi  bắt mạnh tốc độ cao,Cực kì hài lòng
248,248,quá tốt,Cực kì hài lòng
249,249,tốt,Cực kì hài lòng
250,250, một câu chyyện buồn nhưng cũng thật hay  đặt ra muôn vàn câu hỏi về tình yêu thương và mơ ước  làm sao để yêu thương và để người khác cảm nhận được tình yêu ấy  làm sao để giúp người khác tin tưởng hơn vào chính họ vào ước mơ mà họ hằng ấp ủ  rằng mọi khả năng đều có thể và mọi hi vọng đều khả thi  làm sao để những đứa trẻ đều cảm nhận được sự yêu thương và có niềm tin vào cuộc sống  làm sao để người ta hiểu được lý do tại sao mình được sinh ra  đó là niềm vui  niềm mong ước hay chỉ là gánh nặng thêm vào cuộc sống của người khác  làm sao và làm sao nữa  làm sao có thể sống tiếp với thế giới tưởng    xem thêm,Cực kì hài lòng
251,251,nồi chất lượng  to đẹp chắc chắn giao hàng nhanh,Cực kì hài lòng
252,252,giá tốt  chất lượng tốt,Cực kì hài lòng
253,253,nồi chiên tốt  giao hàng nhanh,Cực kì hài lòng
254,254,những cảm xúc của mình về sách đều ghi trong tấm hình phía dưới  nên mình chỉ nhận xét về dịch vụ tiki     giao khá nhanh mới đặt chiều hôm nay trưa hôm sau là có  mình ở tỉnh    gói hàng thì ok vì sách mình vẫn nguyên vẹn đẹp mắt  mà nếu có thêm chống xốc sẽ hay hơn    quyên sách này mình thấy k dày  nên các bạn có thể chọn đọc  thật sự rất cảm xúc  mình khóc như một đứa trẻ  đọc k tốn quá nhiều tgian đâu các bạn ,Cực kì hài lòng
255,255,sách còn seal  giao nhanh,Cực kì hài lòng
256,256,ok,Cực kì hài lòng
257,257,  cho pin trâu kinh khủng khiếp   nghe nhạc ổn  tuy nhiên kết với cuộc gọi hơi k hài lòng  đeo tai nghe hơi bị đau  tuy nhiên sp có kèm thêm  bảo tai thấy thế khá ok  sạc pin nhanh   vì như cầu chỉ dùng nghe nhạc nên   nhé,Cực kì hài lòng
259,259,sách đẹp sạch  nội dung khá ổn  có rất nhiều nội dung hay ý nghĩa hướng dẫn phương pháp dạy con  hiểu đc thêm tâm lý hành vi của con ng để từ đó mình đối nhân xử thế tốt hơn   giao hàng nhanh ,Cực kì hài lòng
261,261,tuyệt vời ông mặt trời,Cực kì hài lòng
262,262,sản phẩm giao hàng nhanh  đóng gói kỹ ,Cực kì hài lòng
263,263,  sao vì sách đến tay mình bị gập mất phần bìa  nhìn bên ngoài hơi mất mĩ quan xíu  còn lại tất cả về nội dung sách   đóng gói  vận chuyển đều okla,Cực kì hài lòng
264,264,sản phẩm đẹp  to  chắc chắn  nhìn rất hiện đại  mua của locknlock và được tiki chứng nhận là gian hàng chính hãng nên rất yên tâm,Cực kì hài lòng
265,265,đã nhận được đủ hàng  quần vải mát mềm mại ,Cực kì hài lòng
266,266,âm thanh hay ko rè  đáng mua  ,Cực kì hài lòng
267,267,mình thấy sách nay khá hay tuy không quá đặc biệt nhưng nó phù hợp với những người đang bị tiêu cực,Cực kì hài lòng
268,268,tốt,Cực kì hài lòng
269,269,giá cả phù hợp  sử dụng hợp lý    chúc các bạn ngày  tốt hơn ,Cực kì hài lòng
270,270,sp xài tốt bền thì để time quyết định  đóng gói kỹ  cẩn thận nói chung là cạo ok nha nhất là chống nước ngon luôn,Cực kì hài lòng
271,271,ghế chắc chắn  có huóng dẫn lắp chi tiết  dễ hiểu  đóng gói cẩn thận,Cực kì hài lòng
272,272,tuyệt vời hơn cả tuyệt vời ,Cực kì hài lòng
273,273,đóng gói kĩ lưỡng  giao hàng nhanh  bao sách đẹp  chữ in rõ ràng  nội dung chi tiết lôi cuốn  phù hợp cho những ai đang theo học chuyên ngành,Cực kì hài lòng
274,274,nồi rộng dễ dùng   dễ vệ sinh  thao tác đơn giản  phù hợp nhhu cầu của gia đình,Cực kì hài lòng
275,275,đúng hàng đúng mẫu ok chính hãng hay không thì chưa check được  thấy chỗ nhập là giống ghi trên điện thoại,Cực kì hài lòng
276,276,mới dùng lần đầu sạc rất nhanh ban đầu cục sạc sẽ hơi nóng  khi pin gần đầy thì nhiệt độ bình thường  hi vọng xài ổn lâu dài,Cực kì hài lòng
277,277,quần ok  giá quá tốt  mua cho ox  set và ba mình  set  rất thích để mặc cùng quần tây dài đi làm mà ko sợ bị nóng  mặc ở nhà cũng ok  màu sắc rất tươi tắn và đẹp  nhìn xịn hơn giá tiền  ko tin được  cái quần mà có  thôi,Cực kì hài lòng
278,278,sách đẹp  rẻ nên mua nhé ạ,Cực kì hài lòng
279,279,giao nguyên seal  bao chính hãng,Cực kì hài lòng
280,280,ghế chắc chắn,Cực kì hài lòng
281,281,sp rất tốt,Cực kì hài lòng
282,282,bìa sách rất xinh lun ạ  giao tới thì vẫn còn bọc đàng hoàng thẳng tắp lun at,Cực kì hài lòng
283,283,vừa hôm trc mua hôm sau đã nhận đc sách  sách đc thiết kế nhỏ gọn  dễ mang bên mk  gáy sách và rìa sách k bị hỏng  k bị gập  mực in rõ ràng  cỡ chữ hơi nhỏ nhưng vẫn dễ đọc ,Cực kì hài lòng
284,284,hiệu quả bất ngờ khi lần đầu tiên sử dụng  rất sạch so với đánh răng bằng tay thông thường,Cực kì hài lòng
285,285,sách đóng gói kỹ ,Cực kì hài lòng
286,286,tâm lý học hành vi thì hơi trừu tượng hơn so với tâm lý học biểu cảm  nhưng mà đọc kết hợp nhiều tâm lý thì muốn tâm thần luôn     nói chứ sách đọc rất hay  nhờ sự nghiên cứu của watson và cái nhìn sâu sắc đã giúp chúng ta học thêm nhiều thứ tưởng chừng những hành vi thông thường chúng ta không để ý luôn chứa đựng và tồn tại những ý nghĩa cụ thể nào đó ,Cực kì hài lòng
287,287,hàng giao nhanh  sản phẩm đúng như mô tả,Cực kì hài lòng
288,288,mới sử dụng được ít thời gian  cảm nhận sản phẩm tốt ,Cực kì hài lòng
289,289,hihi,Cực kì hài lòng
290,290,tiki giao hàng cực nhanh  dự tính hai ngày nhưng chỉ mới một ngày đã có  sản phẩm được đóng gói vô cùng cẩn thận  có màng co bảo vệ   sách mới và còn tốt ,Cực kì hài lòng
291,291,xịn sò quá ,Cực kì hài lòng
292,292,tả thấm hút tốt  k bị tràn,Cực kì hài lòng
293,293,máy cạo râu chất lượng rất tốt  pin khoẻ  cạo rất sạch và nhẵn ,Cực kì hài lòng
294,294,ok,Cực kì hài lòng
295,295,ngon bổ rẻ  mắc mớ gì phải mua ở cửa hàng khác đắt đỏ,Cực kì hài lòng
296,296,sản phẩm tốt  phù hợp cho cả nam giới,Cực kì hài lòng
297,297,em nghĩ podcast của chị không dài lắm đâu  vậy nên làm dài hơn đi chị ạ  cả sách cũng ngắn nữa ,Cực kì hài lòng
298,298,hàng nguyên seal  chưa kích hoạt bảo hành  xài rất tốt,Cực kì hài lòng
299,299,ok,Cực kì hài lòng
300,300,hàng đẹp và chắc chắn,Cực kì hài lòng
301,301,nội dung rất phù hợp với những người hướng nội  được giới thiệu nhiều trên tik tok,Cực kì hài lòng
302,302,tốt,Cực kì hài lòng
303,303,ship cực nhanh và đúng như mô tả   ,Cực kì hài lòng
304,304,okay nha,Cực kì hài lòng
305,305,giao hàng rất nhanh  mình đặt tối muộn hôm  thì  đã giao rồi  cuốn này dày cứ lo vận chuyển bị móp méo nhưng may quá do tiki team ship chứ k phải ghn  vẫn thích tiki team ship hơn là ghn  cảm giác yên tâm sách đỡ bị quăng quật  nội dung mình chưa kịp đọc nhưng chắc chắc là hay rồi     sách dày nên chất liệu giấy nhẹ là hợp lý kẻo cầm gãy tay    ,Cực kì hài lòng
306,306,máy mới coong nhé  rất hài lòng,Cực kì hài lòng
307,307,chưa sử dụng,Cực kì hài lòng
308,308,sản phẩm chính hãng của mac  mua vào ngày sale giá rất tốt so với các nơi khác ,Cực kì hài lòng
309,309,quá đẹp   quá ok   giao nhanh   chuẩn    sao,Cực kì hài lòng
310,310,giao hàng nhanh  đóng gói cẩn thận  vendor báo là ngày   mới nhận được hàng nhưng mình nhận sớm hơn một ngày  sản phẩm rất đẹp  cầm chắc tay  mình có     máy và thấy ủi rất tiện và thích  đây là lần đầu tiên mình cảm thấy hài lòng với dịch vụ của tiki ,Cực kì hài lòng
311,311,chất lượng sản phẩm tuyệt vời  thiết lập qua app tether nhanh chóng   được max băng thông  đóng gói đẹp và chắc chắn  rất đáng tiền  sẽ tiếp tục ủng hộ shop,Cực kì hài lòng
312,312,đóng gói cẩn thận   âm thanh nghe ổn cảm ứng nhạy cũng xin sò  vẫn sẽ tiếp tục ủng hộ shop nếu như có nhu cầu mua thêm,Cực kì hài lòng
313,313,hàng chuẩn,Cực kì hài lòng
314,314,kiểu dáng đẹp  hiện đại  nồi đa chức năng tiện cho việc nấu nướng  tóm lại rất ưng ý ,Cực kì hài lòng
315,315,chất lượng tốt,Cực kì hài lòng
316,316,chất lượng  pin trâu  nhưng mà bự quá nhét tai ko vừa  đeo  là đau tai kinh khủng huhu  có loại nào nhét vừa tai ko,Cực kì hài lòng
317,317,hàng chất lượng đóng gói ok vận chuyển siêu nhanh shop number one,Cực kì hài lòng
318,318,nồi đẹp  đã dùng thử ok,Cực kì hài lòng
319,319,hay,Cực kì hài lòng
320,320,đóng hàng cẩn thận  nồi đã dùng thử rất ok,Cực kì hài lòng
321,321,tai nghe đẹp  chất âm tốt  đóng gói kĩ ,Cực kì hài lòng
322,322,chòi oi xịn xò lắm mn oi,Cực kì hài lòng
323,323,hàng giao nhanh  nguyên seal chưa active,Cực kì hài lòng
324,324,mình mua giúp bạn nên cũng không biết nội dung thế nào,Cực kì hài lòng
325,325,tot,Cực kì hài lòng
326,326,giao hàng nhanh  chất lượng tốt ạ  săn được lúc đang sale nên rẻ lắm,Cực kì hài lòng
327,327,sản phẩm giao hàng đúng thời gian,Cực kì hài lòng
328,328,vừa nhận được vào chiều nay  giao hàng sớm hơn dự định  mình đọc được nhiều review về  quyển này nên ord về đọc  mua lúc đang sale với mã khuyến mãi nên giá rất ổn  chắc do vận chuyển nên thùng đóng sách có hơi móp méo  quyển bố già không được bọc   còn quyển suối nguồn hơi móp góc một xíu  nhưng lỗi nhỏ không ảnh hưởng nhiều ,Cực kì hài lòng
329,329,ngon lành cành đào luôn,Cực kì hài lòng
330,330,lời văn được dịch rất mộc mạc  đôi khi là  bình dân  nhưng rất  chất    rất thực ,Cực kì hài lòng
332,332,sản phẩm ổn gia hàng nhanh chất lượng tốt quyển thiên tài bên trái còn được  tặng kèm bookmark nữa nha,Cực kì hài lòng
333,333,rất tuyệt vời  quần mặc rất thoáng mát  với số tiền đó ko thể mua ở cửa hàng đc,Cực kì hài lòng
334,334,sách bìa đẹp nhưng nd thì chưa đọc nên chưa biết tn,Cực kì hài lòng
335,335,ghế khá chắc chắn  màu sắc giống như mô tả ,Cực kì hài lòng
336,336,nồi tiện dụng  đẹp  có điều mình để đúng   mua thì rẻ được gần  k  hơi tiếc  nhưng rất hài lòng về sản phẩm  nồi chạy êm lắm á,Cực kì hài lòng
337,337,sản phẩm chất lượng  đóng gói và giao hàng cẩn thận  nhanh ,Cực kì hài lòng
338,338,chất liệu chắc chắn  vệ sinh dễ dàng  hâm nóng nhanh và có thể nấu được cả cơm nữa  ủng hộ shop,Cực kì hài lòng
339,339,tốt,Cực kì hài lòng
340,340,động cơ k đc khoẻ nhưng mong đợi  nhưng ổn trong tầm giá  ngoại hình đẹp  sang trọng,Cực kì hài lòng
341,341,nước ngọt ngon,Cực kì hài lòng
342,342,mình chưa đọc nữa nhưng tiki gói hàng cẩn thận  giao nhanh  bookmark ấn tượng,Cực kì hài lòng
343,343,giao hàng nhanh  sách nhỏ nhắn dễ thương   ,Cực kì hài lòng
344,344,chuột rất nhạy  giao nhanh,Cực kì hài lòng
345,345,hàng về đẹp mọi thứ điều chuẩn ạ,Cực kì hài lòng
346,346,gửi đúng hàng  còn nguyên seal  tự active  tai nghe chính hãng thì ổn áp khỏi phải bàn,Cực kì hài lòng
347,347,chất và dáng quần đẹp nha  mọi người nên mua nha  hàng chuẩn may  nhé  chồng mình rất thích ,Cực kì hài lòng
348,348,mng nghe mình khỏi mua hàng mắc uổng tiền mua này nghe chất lượng khỏi bàn giá rẻ mà còn hay hơn mấy con mắc tiền,Cực kì hài lòng
349,349,hàng giao nhanh  ko bị móp méo nhiều,Cực kì hài lòng
350,350,to đẹp chưa biết độ bền thế nào,Cực kì hài lòng
351,351,giao hàng nhanh  gói hàng kĩ càng  sạc nhanh lắm,Cực kì hài lòng
352,352,giao hàng nhanh  đóng gói cẩn thận,Cực kì hài lòng
353,353,ok,Cực kì hài lòng
354,354,sảm phầm tốt mua được giá khuyến mãi  giao hàng nhanh,Cực kì hài lòng
355,355,hàng chính hãng  giao nhanh  luôn tin tiki trading,Cực kì hài lòng
356,356,ok,Cực kì hài lòng
357,357,shop giao hàng nhanh  đóng gói cẩn thận  sp rất đẹp như mình đã chọn       ,Cực kì hài lòng
358,358,chất lượng sản phẩm tốt  phù hợp với giá tiền  shop chuẩn bị hàng nhanh  quà khuyến mại đầy đủ,Cực kì hài lòng
359,359,nguyên seal  êm  tốt,Cực kì hài lòng
360,360,hàng chính hãng chưa kích hoạt phải gọi lên tổng đài apple việt nam để kích hoạt  tiki giao hàng nhanh  nói chung là không có gì phàn nàn ,Cực kì hài lòng
361,361,nồi bự té xĩu   nghía nó bên     mấy bữa rồi  thấy tiki sale thôi lụm liền  vừa nhận sáng thì chiều     nó sale   xu cà na  mua     đc tính xu  ,Cực kì hài lòng
362,362,tốt so vs giá thị trường   chuẩn auth,Cực kì hài lòng
363,363,đây là lần đầu tiên mình mua sách trên tiki  đọc review có nhiều người bảo sách bẩn  chất lượng không tốt nên cũng hơi quan ngại nhưng vì đợt   giảm giá nhiều quá nên mình bấm bụng mua luôn  p cảm nhận của mình sau khi mua hàng ở tiki là giao hàng nhanh chóng  mới đặt hôm qua hôm nay có trong khi dự kiến là  ngày nữa  về chất lượng sách  phải nói mình là người khá kỹ tính khi mua sách nhưng những cuốn sách mình nhận đợt này  mình mua hơn chục cuốn  không có gì để chê  sách đẹp  thẳng thớm  không bụi đáng kể  không quăn góc và một số cuốn vẫn còn trong bọc  mong tiki đừng sale nữa    ,Cực kì hài lòng
